company,position,location,schedule,responsibilities,requirements,levels,techstack,source,format,salary,currency,salary_range,format2,levels2
Криптонит,Старший специалист-исследователь в области машинного обучения,Москва,Гибкий график,не определено,не определено,От 1 года до 3 лет,"['Machine learning', 'Python', 'Computer Vision', 'Computer Science']",hh.ru,Гибкий график,0.0,не определено,0,не указано,От 1 года до 3 лет
Okko,ML engineer,Москва,Полный день,не определено,не определено,От 3 до 6 лет,"['Python', 'SQL', 'Machine learning', 'Сomputer Vision']",hh.ru,Полный день,0.0,не определено,0,не указано,От 3 до 6 лет
СберМаркет,Middle Data Scientist,Москва,Полный день,не определено,не определено,От 1 года до 3 лет,"['Python', 'SQL', 'Spark', 'Git', 'PostgreSQL', 'Kafka', 'Big Data', 'Машинное обучение', 'SCALA', 'Machine Learning', 'ML', 'Airflow', 'Presto', 'Docker']",hh.ru,Полный день,0.0,не определено,0,не указано,От 1 года до 3 лет
Газпром нефть,Data scientist,Санкт-Петербург,Полный день,не определено,не определено,От 3 до 6 лет,"['Python', 'SQL', 'Machine Learning', 'Pandas', 'Deep Learning', 'алгоритмы']",hh.ru,Полный день,0.0,не определено,0,не указано,От 3 до 6 лет
Специальный Технологический Центр (ООО СТЦ),Специалист по машинному обучению в области речевых технологий,Санкт-Петербург,Полный день,не определено,не определено,От 1 года до 3 лет,"['Python', 'Linux', 'PyTorch', 'Scikit-learn', 'Статистика']",hh.ru,Полный день,0.0,не определено,0,не указано,От 1 года до 3 лет
VK,Data Scientist (Почта),Москва,Полный день,не определено,не определено,От 1 года до 3 лет,"['Python', 'Tensorflow', 'Machine Learning', 'Deep Learning']",hh.ru,Полный день,0.0,не определено,0,не указано,От 1 года до 3 лет
СберМаркет,Senior Data Scientist,Москва,Полный день,не определено,не определено,От 3 до 6 лет,"['Python', 'SQL', 'Spark', 'Git', 'PostgreSQL', 'Kafka', 'Big Data', 'Машинное обучение', 'SCALA', 'Machine Learning', 'ML', 'Airflow', 'Presto', 'Docker']",hh.ru,Полный день,0.0,не определено,0,не указано,От 3 до 6 лет
РН-БашНИПИнефть,Специалист по машинному обучению (Data scientist),Уфа,Полный день,не определено,не определено,От 1 года до 3 лет,"['Python', 'Machine Learning', 'SQL', 'Big Data', 'Статистический анализ']",hh.ru,Полный день,0.0,не определено,0,не указано,От 1 года до 3 лет
Университет Иннополис,Assistant Professor - Robotics & Computer Vision,Москва,Полный день,не определено,не определено,От 1 года до 3 лет,"['Английский язык', 'Information Technology', 'Fluent English', 'Проведение презентаций', 'Research', 'Public Speaking', 'English', 'Machine Learning', 'Writing Articles']",hh.ru,Полный день,0.0,не определено,0,не указано,От 1 года до 3 лет
СБЕР,Data Scientist в Центр AI-маркетинга,Москва,Полный день,не определено,не определено,От 3 до 6 лет,не определено,hh.ru,Полный день,0.0,не определено,0,не указано,От 3 до 6 лет
MetaQuotes Software Corp.,Маркетолог-аналитик (на Кипр),Москва,Полный день,не определено,не определено,Более 6 лет,не определено,hh.ru,Полный день,280000.0,EUR,300000,не указано,От 6 лет
MillionAgents,"Data Scientist (СV, NLP)",Москва,Полный день,не определено,не определено,От 1 года до 3 лет,"['Python', 'PyTorch', 'Machine Learning', 'Computer Vision', 'Keras', 'NLP']",hh.ru,Полный день,200000.0,RUB,200000,не указано,От 1 года до 3 лет
